SettlementPoint,Month,Day,Time,NormalAvgPrice
LZ_HOUSTON,1,1,1,0.8370675706001158
LZ_HOUSTON,1,1,2,0.7812252707666506
LZ_HOUSTON,1,1,3,0.7553356089149256
LZ_HOUSTON,1,1,4,0.7603434632147118
LZ_HOUSTON,1,1,5,0.7971937118357802
LZ_HOUSTON,1,1,6,0.8579493781520545
LZ_HOUSTON,1,1,7,0.9564056834421912
LZ_HOUSTON,1,1,8,0.9862638336069544
LZ_HOUSTON,1,1,9,1.1677749300199607
LZ_HOUSTON,1,1,10,1.2061369837126628
LZ_HOUSTON,1,1,11,1.1711764914311362
LZ_HOUSTON,1,1,12,1.013854276164267
LZ_HOUSTON,1,1,13,0.9536655367498554
LZ_HOUSTON,1,1,14,0.9093507505875963
LZ_HOUSTON,1,1,15,0.8983901638182528
LZ_HOUSTON,1,1,16,0.8815713323963291
LZ_HOUSTON,1,1,17,0.9088783115027106
LZ_HOUSTON,1,1,18,1.3795221278656384
LZ_HOUSTON,1,1,19,1.4760886768162331
LZ_HOUSTON,1,1,20,1.2616958200951967
LZ_HOUSTON,1,1,21,1.1746725406592888
LZ_HOUSTON,1,1,22,1.0258542289203585
LZ_HOUSTON,1,1,23,0.9689725631001453
LZ_HOUSTON,1,1,24,0.8706107456269858
LZ_HOUSTON,1,2,1,0.680248520745804
LZ_HOUSTON,1,2,2,0.6382041748344051
LZ_HOUSTON,1,2,3,0.6352320745199787
LZ_HOUSTON,1,2,4,0.6530646764065375
LZ_HOUSTON,1,2,5,0.7615825830088891
LZ_HOUSTON,1,2,6,0.8258814361527008
LZ_HOUSTON,1,2,7,1.7137420373989292
LZ_HOUSTON,1,2,8,1.890328290226804
LZ_HOUSTON,1,2,9,1.3647739663343192
LZ_HOUSTON,1,2,10,1.2684344219959587
LZ_HOUSTON,1,2,11,1.0511811380365412
LZ_HOUSTON,1,2,12,0.9135221503024958
LZ_HOUSTON,1,2,13,0.81689264495785
LZ_HOUSTON,1,2,14,0.7870266613104425
LZ_HOUSTON,1,2,15,0.7738334355244519
LZ_HOUSTON,1,2,16,0.7507815355247539
LZ_HOUSTON,1,2,17,0.8178350182282779
LZ_HOUSTON,1,2,18,1.5266446980932045
LZ_HOUSTON,1,2,19,1.5725310273378863
LZ_HOUSTON,1,2,20,1.1143201471552107
LZ_HOUSTON,1,2,21,1.0475566254579722
LZ_HOUSTON,1,2,22,0.906055654390644
LZ_HOUSTON,1,2,23,0.8148629179138515
LZ_HOUSTON,1,2,24,0.6754641641420931
LZ_HOUSTON,1,3,1,0.6632544536027652
LZ_HOUSTON,1,3,2,0.6258441903749002
LZ_HOUSTON,1,3,3,0.638846051582026
LZ_HOUSTON,1,3,4,0.6679606487636267
LZ_HOUSTON,1,3,5,0.8071523530975804
LZ_HOUSTON,1,3,6,0.9480191438447221
LZ_HOUSTON,1,3,7,1.5867854294070725
LZ_HOUSTON,1,3,8,1.4084286094123901
LZ_HOUSTON,1,3,9,1.1593193299654347
LZ_HOUSTON,1,3,10,1.13483116192502
LZ_HOUSTON,1,3,11,1.0879287423557564
LZ_HOUSTON,1,3,12,1.0160595586280243
LZ_HOUSTON,1,3,13,0.9554373836745546
LZ_HOUSTON,1,3,14,0.9093326243020473
LZ_HOUSTON,1,3,15,0.8747939377825046
LZ_HOUSTON,1,3,16,0.8772666843924488
LZ_HOUSTON,1,3,17,0.9277585748471151
LZ_HOUSTON,1,3,18,1.2531241691039616
LZ_HOUSTON,1,3,19,1.3438181334751396
